src,dest,pathway
27241,6608,R-HSA-5620922
27241,84100,R-HSA-5620922
27241,54585,R-HSA-5620922
166379,92482,R-HSA-5620922
166379,6950,R-HSA-5620922
166379,22948,R-HSA-5620922
166379,7203,R-HSA-5620922
166379,10694,R-HSA-5620922
166379,10575,R-HSA-5620922
166379,10576,R-HSA-5620922
166379,27241,R-HSA-5620922
166379,55212,R-HSA-5620922
166379,129880,R-HSA-5620922
166379,582,R-HSA-5620922
166379,79738,R-HSA-5620922
166379,123016,R-HSA-5620922
166379,585,R-HSA-5620922
166379,583,R-HSA-5620922
166379,8195,R-HSA-5620922
55212,6753,R-HSA-5620922
55212,117177,R-HSA-5620922
55212,2847,R-HSA-5620922
55212,6608,R-HSA-5620922
55212,84100,R-HSA-5620922
55212,54585,R-HSA-5620922
129880,6753,R-HSA-5620922
129880,27241,R-HSA-5620922
129880,55212,R-HSA-5620922
129880,117177,R-HSA-5620922
129880,2847,R-HSA-5620922
129880,6608,R-HSA-5620922
129880,84100,R-HSA-5620922
129880,54585,R-HSA-5620922
582,6753,R-HSA-5620922
582,27241,R-HSA-5620922
582,55212,R-HSA-5620922
582,129880,R-HSA-5620922
582,123016,R-HSA-5620922
582,117177,R-HSA-5620922
582,2847,R-HSA-5620922
582,6608,R-HSA-5620922
582,583,R-HSA-5620922
582,84100,R-HSA-5620922
582,54585,R-HSA-5620922
79738,92482,R-HSA-5620922
79738,6950,R-HSA-5620922
79738,22948,R-HSA-5620922
79738,7203,R-HSA-5620922
79738,10694,R-HSA-5620922
79738,10575,R-HSA-5620922
79738,10576,R-HSA-5620922
79738,27241,R-HSA-5620922
79738,55212,R-HSA-5620922
79738,129880,R-HSA-5620922
79738,582,R-HSA-5620922
79738,123016,R-HSA-5620922
79738,585,R-HSA-5620922
79738,583,R-HSA-5620922
123016,6753,R-HSA-5620922
123016,27241,R-HSA-5620922
123016,55212,R-HSA-5620922
123016,129880,R-HSA-5620922
123016,117177,R-HSA-5620922
123016,2847,R-HSA-5620922
123016,6608,R-HSA-5620922
123016,583,R-HSA-5620922
123016,84100,R-HSA-5620922
123016,54585,R-HSA-5620922
585,92482,R-HSA-5620922
585,6753,R-HSA-5620922
585,27241,R-HSA-5620922
585,55212,R-HSA-5620922
585,129880,R-HSA-5620922
585,582,R-HSA-5620922
585,123016,R-HSA-5620922
585,117177,R-HSA-5620922
585,2847,R-HSA-5620922
585,6608,R-HSA-5620922
585,583,R-HSA-5620922
585,84100,R-HSA-5620922
585,54585,R-HSA-5620922
2847,92482,R-HSA-5620922
2847,27241,R-HSA-5620922
2847,55212,R-HSA-5620922
2847,129880,R-HSA-5620922
2847,582,R-HSA-5620922
2847,123016,R-HSA-5620922
2847,585,R-HSA-5620922
2847,583,R-HSA-5620922
2847,54585,R-HSA-5620922
6608,92482,R-HSA-5620922
6608,27241,R-HSA-5620922
6608,55212,R-HSA-5620922
6608,129880,R-HSA-5620922
6608,582,R-HSA-5620922
6608,123016,R-HSA-5620922
6608,585,R-HSA-5620922
6608,583,R-HSA-5620922
6608,54585,R-HSA-5620922
583,6753,R-HSA-5620922
583,27241,R-HSA-5620922
583,55212,R-HSA-5620922
583,129880,R-HSA-5620922
583,117177,R-HSA-5620922
583,2847,R-HSA-5620922
583,6608,R-HSA-5620922
583,84100,R-HSA-5620922
583,54585,R-HSA-5620922
84100,92482,R-HSA-5620922
84100,6753,R-HSA-5620922
84100,27241,R-HSA-5620922
84100,55212,R-HSA-5620922
84100,129880,R-HSA-5620922
84100,582,R-HSA-5620922
84100,123016,R-HSA-5620922
84100,585,R-HSA-5620922
84100,2847,R-HSA-5620922
84100,6608,R-HSA-5620922
84100,583,R-HSA-5620922
84100,54585,R-HSA-5620922
8195,92482,R-HSA-5620922
8195,6950,R-HSA-5620922
8195,22948,R-HSA-5620922
8195,7203,R-HSA-5620922
8195,10694,R-HSA-5620922
8195,10575,R-HSA-5620922
8195,10576,R-HSA-5620922
8195,27241,R-HSA-5620922
8195,55212,R-HSA-5620922
8195,129880,R-HSA-5620922
8195,582,R-HSA-5620922
8195,79738,R-HSA-5620922
8195,123016,R-HSA-5620922
8195,585,R-HSA-5620922
8195,583,R-HSA-5620922
54585,92482,R-HSA-5620922
54585,6753,R-HSA-5620922
54585,27241,R-HSA-5620922
54585,55212,R-HSA-5620922
54585,129880,R-HSA-5620922
54585,582,R-HSA-5620922
54585,123016,R-HSA-5620922
54585,585,R-HSA-5620922
54585,2847,R-HSA-5620922
54585,6608,R-HSA-5620922
54585,583,R-HSA-5620922
54585,84100,R-HSA-5620922
2309,10018,R-HSA-8863678
2309,6648,R-HSA-8863678
2309,351,R-HSA-8863678
2309,356,R-HSA-8863678
826,823,R-HSA-8863678
826,824,R-HSA-8863678
826,831,R-HSA-8863678
826,8851,R-HSA-8863678
823,831,R-HSA-8863678
823,8851,R-HSA-8863678
824,831,R-HSA-8863678
824,8851,R-HSA-8863678
831,8851,R-HSA-8863678
7531,995,R-HSA-8863678
1020,2309,R-HSA-8863678
1020,4000,R-HSA-8863678
1020,3725,R-HSA-8863678
1020,4001,R-HSA-8863678
1020,993,R-HSA-8863678
1020,994,R-HSA-8863678
1020,995,R-HSA-8863678
1020,7001,R-HSA-8863678
1020,7531,R-HSA-8863678
1020,5052,R-HSA-8863678
1020,2801,R-HSA-8863678
8851,2309,R-HSA-8863678
8851,4000,R-HSA-8863678
8851,3725,R-HSA-8863678
8851,4001,R-HSA-8863678
8851,993,R-HSA-8863678
8851,994,R-HSA-8863678
8851,995,R-HSA-8863678
8851,7001,R-HSA-8863678
8851,7531,R-HSA-8863678
8851,1020,R-HSA-8863678
8851,5052,R-HSA-8863678
8851,2801,R-HSA-8863678
84290,823,R-HSA-8863678
84290,824,R-HSA-8863678
84290,831,R-HSA-8863678
84290,8851,R-HSA-8863678
22808,5894,R-HSA-5673000
22808,369,R-HSA-5673000
22808,673,R-HSA-5673000
22808,7529,R-HSA-5673000
22808,5501,R-HSA-5673000
22808,5500,R-HSA-5673000
22808,8036,R-HSA-5673000
3717,4893,R-HSA-5673000
3717,3265,R-HSA-5673000
3717,3845,R-HSA-5673000
3717,5894,R-HSA-5673000
3717,369,R-HSA-5673000
3717,673,R-HSA-5673000
3717,4140,R-HSA-5673000
3717,7529,R-HSA-5673000
3717,8844,R-HSA-5673000
4893,5894,R-HSA-5673000
4893,369,R-HSA-5673000
4893,673,R-HSA-5673000
4893,4140,R-HSA-5673000
4893,8844,R-HSA-5673000
3265,5894,R-HSA-5673000
3265,369,R-HSA-5673000
3265,673,R-HSA-5673000
3265,4140,R-HSA-5673000
3265,8844,R-HSA-5673000
3845,5894,R-HSA-5673000
3845,369,R-HSA-5673000
3845,673,R-HSA-5673000
3845,4140,R-HSA-5673000
3845,8844,R-HSA-5673000
5894,4893,R-HSA-5673000
5894,3265,R-HSA-5673000
5894,3845,R-HSA-5673000
5894,4140,R-HSA-5673000
5894,7529,R-HSA-5673000
5894,5245,R-HSA-5673000
5894,4296,R-HSA-5673000
5894,8315,R-HSA-5673000
5894,8844,R-HSA-5673000
801,4893,R-HSA-5673000
805,4893,R-HSA-5673000
808,4893,R-HSA-5673000
801,3265,R-HSA-5673000
805,3265,R-HSA-5673000
808,3265,R-HSA-5673000
801,3845,R-HSA-5673000
805,3845,R-HSA-5673000
808,3845,R-HSA-5673000
801,5894,R-HSA-5673000
805,5894,R-HSA-5673000
808,5894,R-HSA-5673000
801,369,R-HSA-5673000
805,369,R-HSA-5673000
808,369,R-HSA-5673000
801,673,R-HSA-5673000
805,673,R-HSA-5673000
808,673,R-HSA-5673000
801,4140,R-HSA-5673000
805,4140,R-HSA-5673000
808,4140,R-HSA-5673000
801,7529,R-HSA-5673000
805,7529,R-HSA-5673000
808,7529,R-HSA-5673000
801,816,R-HSA-5673000
805,816,R-HSA-5673000
808,816,R-HSA-5673000
801,818,R-HSA-5673000
805,818,R-HSA-5673000
808,818,R-HSA-5673000
801,817,R-HSA-5673000
805,817,R-HSA-5673000
808,817,R-HSA-5673000
801,8844,R-HSA-5673000
805,8844,R-HSA-5673000
808,8844,R-HSA-5673000
801,815,R-HSA-5673000
805,815,R-HSA-5673000
808,815,R-HSA-5673000
369,4893,R-HSA-5673000
369,3265,R-HSA-5673000
369,3845,R-HSA-5673000
369,5894,R-HSA-5673000
369,4140,R-HSA-5673000
369,7529,R-HSA-5673000
369,5245,R-HSA-5673000
369,4296,R-HSA-5673000
369,8315,R-HSA-5673000
369,8844,R-HSA-5673000
6714,4893,R-HSA-5673000
6714,3265,R-HSA-5673000
6714,3845,R-HSA-5673000
6714,5894,R-HSA-5673000
6714,369,R-HSA-5673000
6714,673,R-HSA-5673000
6714,4140,R-HSA-5673000
6714,7529,R-HSA-5673000
6714,8844,R-HSA-5673000
673,4893,R-HSA-5673000
673,3265,R-HSA-5673000
673,3845,R-HSA-5673000
673,5894,R-HSA-5673000
673,369,R-HSA-5673000
673,4140,R-HSA-5673000
673,7529,R-HSA-5673000
673,5245,R-HSA-5673000
673,4296,R-HSA-5673000
673,8315,R-HSA-5673000
673,8844,R-HSA-5673000
4140,4893,R-HSA-5673000
4140,3265,R-HSA-5673000
4140,3845,R-HSA-5673000
4140,5894,R-HSA-5673000
4140,369,R-HSA-5673000
4140,673,R-HSA-5673000
4140,5518,R-HSA-5673000
4140,5519,R-HSA-5673000
4140,7529,R-HSA-5673000
4140,5516,R-HSA-5673000
4140,5515,R-HSA-5673000
4140,5527,R-HSA-5673000
4140,5528,R-HSA-5673000
4140,5525,R-HSA-5673000
4140,5526,R-HSA-5673000
4140,5529,R-HSA-5673000
4140,4296,R-HSA-5673000
4140,8315,R-HSA-5673000
4140,8844,R-HSA-5673000
5518,5894,R-HSA-5673000
5518,369,R-HSA-5673000
5518,673,R-HSA-5673000
5518,4140,R-HSA-5673000
5518,7529,R-HSA-5673000
5518,5516,R-HSA-5673000
5518,5515,R-HSA-5673000
5518,5527,R-HSA-5673000
5518,5528,R-HSA-5673000
5518,5525,R-HSA-5673000
5518,5526,R-HSA-5673000
5518,5529,R-HSA-5673000
5518,8844,R-HSA-5673000
5519,5894,R-HSA-5673000
5519,369,R-HSA-5673000
5519,673,R-HSA-5673000
5519,4140,R-HSA-5673000
5519,7529,R-HSA-5673000
5519,5516,R-HSA-5673000
5519,5515,R-HSA-5673000
5519,5527,R-HSA-5673000
5519,5528,R-HSA-5673000
5519,5525,R-HSA-5673000
5519,5526,R-HSA-5673000
5519,5529,R-HSA-5673000
5519,8844,R-HSA-5673000
7529,4893,R-HSA-5673000
7529,3265,R-HSA-5673000
7529,3845,R-HSA-5673000
7529,5894,R-HSA-5673000
7529,369,R-HSA-5673000
7529,673,R-HSA-5673000
7529,4140,R-HSA-5673000
7529,5518,R-HSA-5673000
7529,5519,R-HSA-5673000
7529,5245,R-HSA-5673000
7529,5516,R-HSA-5673000
7529,5515,R-HSA-5673000
7529,5527,R-HSA-5673000
7529,5528,R-HSA-5673000
7529,5525,R-HSA-5673000
7529,5526,R-HSA-5673000
7529,5529,R-HSA-5673000
7529,8844,R-HSA-5673000
5245,4893,R-HSA-5673000
5245,3265,R-HSA-5673000
5245,3845,R-HSA-5673000
5245,5894,R-HSA-5673000
5245,369,R-HSA-5673000
5245,673,R-HSA-5673000
5245,7529,R-HSA-5673000
5245,8844,R-HSA-5673000
5605,4893,R-HSA-5673000
5605,3265,R-HSA-5673000
5605,3845,R-HSA-5673000
5605,5894,R-HSA-5673000
5605,369,R-HSA-5673000
5605,673,R-HSA-5673000
5605,4140,R-HSA-5673000
5605,7529,R-HSA-5673000
5605,8844,R-HSA-5673000
5501,5894,R-HSA-5673000
5501,369,R-HSA-5673000
5501,673,R-HSA-5673000
5501,7529,R-HSA-5673000
5501,8036,R-HSA-5673000
5500,5894,R-HSA-5673000
5500,369,R-HSA-5673000
5500,673,R-HSA-5673000
5500,7529,R-HSA-5673000
5500,8036,R-HSA-5673000
5516,5894,R-HSA-5673000
5516,369,R-HSA-5673000
5516,673,R-HSA-5673000
5516,4140,R-HSA-5673000
5516,7529,R-HSA-5673000
5516,5527,R-HSA-5673000
5516,5528,R-HSA-5673000
5516,5525,R-HSA-5673000
5516,5526,R-HSA-5673000
5516,5529,R-HSA-5673000
5516,8844,R-HSA-5673000
5515,5894,R-HSA-5673000
5515,369,R-HSA-5673000
5515,673,R-HSA-5673000
5515,4140,R-HSA-5673000
5515,7529,R-HSA-5673000
5515,5527,R-HSA-5673000
5515,5528,R-HSA-5673000
5515,5525,R-HSA-5673000
5515,5526,R-HSA-5673000
5515,5529,R-HSA-5673000
5515,8844,R-HSA-5673000
5604,4893,R-HSA-5673000
5604,3265,R-HSA-5673000
5604,3845,R-HSA-5673000
5604,5894,R-HSA-5673000
5604,369,R-HSA-5673000
5604,673,R-HSA-5673000
5604,4140,R-HSA-5673000
5604,7529,R-HSA-5673000
5604,5605,R-HSA-5673000
5604,8844,R-HSA-5673000
5527,5894,R-HSA-5673000
5527,369,R-HSA-5673000
5527,673,R-HSA-5673000
5527,4140,R-HSA-5673000
5527,7529,R-HSA-5673000
5527,8844,R-HSA-5673000
816,4893,R-HSA-5673000
816,3265,R-HSA-5673000
816,3845,R-HSA-5673000
816,5894,R-HSA-5673000
816,369,R-HSA-5673000
816,673,R-HSA-5673000
816,4140,R-HSA-5673000
816,7529,R-HSA-5673000
816,8844,R-HSA-5673000
818,4893,R-HSA-5673000
818,3265,R-HSA-5673000
818,3845,R-HSA-5673000
818,5894,R-HSA-5673000
818,369,R-HSA-5673000
818,673,R-HSA-5673000
818,4140,R-HSA-5673000
818,7529,R-HSA-5673000
818,8844,R-HSA-5673000
817,4893,R-HSA-5673000
817,3265,R-HSA-5673000
817,3845,R-HSA-5673000
817,5894,R-HSA-5673000
817,369,R-HSA-5673000
817,673,R-HSA-5673000
817,4140,R-HSA-5673000
817,7529,R-HSA-5673000
817,8844,R-HSA-5673000
5528,5894,R-HSA-5673000
5528,369,R-HSA-5673000
5528,673,R-HSA-5673000
5528,4140,R-HSA-5673000
5528,7529,R-HSA-5673000
5528,8844,R-HSA-5673000
5525,5894,R-HSA-5673000
5525,369,R-HSA-5673000
5525,673,R-HSA-5673000
5525,4140,R-HSA-5673000
5525,7529,R-HSA-5673000
5525,8844,R-HSA-5673000
5526,5894,R-HSA-5673000
5526,369,R-HSA-5673000
5526,673,R-HSA-5673000
5526,4140,R-HSA-5673000
5526,7529,R-HSA-5673000
5526,8844,R-HSA-5673000
5529,5894,R-HSA-5673000
5529,369,R-HSA-5673000
5529,673,R-HSA-5673000
5529,4140,R-HSA-5673000
5529,7529,R-HSA-5673000
5529,8844,R-HSA-5673000
4296,4893,R-HSA-5673000
4296,3265,R-HSA-5673000
4296,3845,R-HSA-5673000
4296,5894,R-HSA-5673000
4296,369,R-HSA-5673000
4296,673,R-HSA-5673000
4296,4140,R-HSA-5673000
4296,7529,R-HSA-5673000
4296,8844,R-HSA-5673000
8315,4893,R-HSA-5673000
8315,3265,R-HSA-5673000
8315,3845,R-HSA-5673000
8315,5894,R-HSA-5673000
8315,369,R-HSA-5673000
8315,673,R-HSA-5673000
8315,4140,R-HSA-5673000
8315,7529,R-HSA-5673000
8315,8844,R-HSA-5673000
8844,4893,R-HSA-5673000
8844,3265,R-HSA-5673000
8844,3845,R-HSA-5673000
8844,5894,R-HSA-5673000
8844,369,R-HSA-5673000
8844,673,R-HSA-5673000
8844,5518,R-HSA-5673000
8844,5519,R-HSA-5673000
8844,7529,R-HSA-5673000
8844,5245,R-HSA-5673000
8844,5516,R-HSA-5673000
8844,5515,R-HSA-5673000
8844,5527,R-HSA-5673000
8844,5528,R-HSA-5673000
8844,5525,R-HSA-5673000
8844,5526,R-HSA-5673000
8844,5529,R-HSA-5673000
8844,4296,R-HSA-5673000
8844,8315,R-HSA-5673000
8036,5894,R-HSA-5673000
8036,369,R-HSA-5673000
8036,673,R-HSA-5673000
8036,7529,R-HSA-5673000
815,4893,R-HSA-5673000
815,3265,R-HSA-5673000
815,3845,R-HSA-5673000
815,5894,R-HSA-5673000
815,369,R-HSA-5673000
815,673,R-HSA-5673000
815,4140,R-HSA-5673000
815,7529,R-HSA-5673000
815,8844,R-HSA-5673000
1459,1460,R-HSA-1483191
1459,10809,R-HSA-1483191
1119,1120,R-HSA-1483191
1460,10809,R-HSA-1483191
1457,1459,R-HSA-1483191
1457,1460,R-HSA-1483191
1457,10809,R-HSA-1483191
79888,10809,R-HSA-1483191
590,80736,R-HSA-1483191
590,57153,R-HSA-1483191
590,126969,R-HSA-1483191
590,204962,R-HSA-1483191
590,23446,R-HSA-1483191
43,80736,R-HSA-1483191
43,57153,R-HSA-1483191
43,126969,R-HSA-1483191
43,204962,R-HSA-1483191
43,23446,R-HSA-1483191
1119,5130,R-HSA-1483191
1119,162466,R-HSA-1483191
1119,9468,R-HSA-1483191
5130,56994,R-HSA-1483191
5130,10390,R-HSA-1483191
80736,1103,R-HSA-1483191
80736,1119,R-HSA-1483191
80736,1120,R-HSA-1483191
57153,1103,R-HSA-1483191
57153,1119,R-HSA-1483191
57153,1120,R-HSA-1483191
126969,1103,R-HSA-1483191
126969,1119,R-HSA-1483191
126969,1120,R-HSA-1483191
204962,1103,R-HSA-1483191
204962,1119,R-HSA-1483191
204962,1120,R-HSA-1483191
162466,1103,R-HSA-1483191
162466,1119,R-HSA-1483191
162466,1120,R-HSA-1483191
23446,1103,R-HSA-1483191
23446,1119,R-HSA-1483191
23446,1120,R-HSA-1483191
1120,5130,R-HSA-1483191
1120,162466,R-HSA-1483191
1120,9468,R-HSA-1483191
9468,56994,R-HSA-1483191
9468,10390,R-HSA-1483191
79733,1869,R-HSA-6791312
23019,4849,R-HSA-6791312
23019,4850,R-HSA-6791312
23019,9125,R-HSA-6791312
23019,85456,R-HSA-6791312
23019,25904,R-HSA-6791312
23019,4848,R-HSA-6791312
23019,9337,R-HSA-6791312
23019,29883,R-HSA-6791312
23019,55571,R-HSA-6791312
4849,4850,R-HSA-6791312
4849,25904,R-HSA-6791312
4849,9337,R-HSA-6791312
4849,29883,R-HSA-6791312
4850,25904,R-HSA-6791312
4850,9337,R-HSA-6791312
4850,29883,R-HSA-6791312
7157,1647,R-HSA-6791312
7157,995,R-HSA-6791312
7157,2810,R-HSA-6791312
7157,57060,R-HSA-6791312
7157,7832,R-HSA-6791312
7157,5934,R-HSA-6791312
7157,2033,R-HSA-6791312
7157,10498,R-HSA-6791312
7157,144455,R-HSA-6791312
7157,25946,R-HSA-6791312
7157,1820,R-HSA-6791312
7157,3276,R-HSA-6791312
7157,1263,R-HSA-6791312
7157,28984,R-HSA-6791312
7157,10769,R-HSA-6791312
7157,5325,R-HSA-6791312
891,983,R-HSA-6791312
890,1026,R-HSA-6791312
890,1027,R-HSA-6791312
1647,6790,R-HSA-6791312
1647,5111,R-HSA-6791312
1017,9134,R-HSA-6791312
1017,890,R-HSA-6791312
1017,898,R-HSA-6791312
1017,1026,R-HSA-6791312
1017,1027,R-HSA-6791312
1017,8900,R-HSA-6791312
5933,7157,R-HSA-6791312
5933,995,R-HSA-6791312
5933,7027,R-HSA-6791312
5933,7029,R-HSA-6791312
5933,1874,R-HSA-6791312
2810,983,R-HSA-6791312
2810,891,R-HSA-6791312
2810,581,R-HSA-6791312
1026,9134,R-HSA-6791312
1026,890,R-HSA-6791312
1026,898,R-HSA-6791312
1026,1017,R-HSA-6791312
1026,8900,R-HSA-6791312
1027,9134,R-HSA-6791312
1027,890,R-HSA-6791312
1027,898,R-HSA-6791312
1027,1017,R-HSA-6791312
1027,8900,R-HSA-6791312
57060,1026,R-HSA-6791312
8900,1026,R-HSA-6791312
8900,1027,R-HSA-6791312
7832,23019,R-HSA-6791312
7832,4849,R-HSA-6791312
7832,4850,R-HSA-6791312
7832,9125,R-HSA-6791312
7832,246175,R-HSA-6791312
7832,85456,R-HSA-6791312
7832,25904,R-HSA-6791312
7832,4848,R-HSA-6791312
7832,9337,R-HSA-6791312
7832,29883,R-HSA-6791312
7832,55571,R-HSA-6791312
5934,995,R-HSA-6791312
2033,1647,R-HSA-6791312
2033,3276,R-HSA-6791312
7027,7157,R-HSA-6791312
7027,995,R-HSA-6791312
7027,5934,R-HSA-6791312
7027,1874,R-HSA-6791312
7029,7157,R-HSA-6791312
7029,995,R-HSA-6791312
7029,5934,R-HSA-6791312
7029,1874,R-HSA-6791312
1874,7157,R-HSA-6791312
1874,995,R-HSA-6791312
1874,5934,R-HSA-6791312
10498,1647,R-HSA-6791312
10498,2033,R-HSA-6791312
10498,3276,R-HSA-6791312
9125,4849,R-HSA-6791312
9125,4850,R-HSA-6791312
9125,85456,R-HSA-6791312
9125,25904,R-HSA-6791312
9125,9337,R-HSA-6791312
9125,29883,R-HSA-6791312
9125,55571,R-HSA-6791312
144455,79733,R-HSA-6791312
144455,1869,R-HSA-6791312
246175,23019,R-HSA-6791312
246175,4849,R-HSA-6791312
246175,4850,R-HSA-6791312
246175,9125,R-HSA-6791312
246175,85456,R-HSA-6791312
246175,25904,R-HSA-6791312
246175,4848,R-HSA-6791312
246175,9337,R-HSA-6791312
246175,29883,R-HSA-6791312
246175,55571,R-HSA-6791312
25946,2810,R-HSA-6791312
25946,57060,R-HSA-6791312
3276,1647,R-HSA-6791312
85456,4849,R-HSA-6791312
85456,4850,R-HSA-6791312
85456,25904,R-HSA-6791312
85456,9337,R-HSA-6791312
85456,29883,R-HSA-6791312
85456,55571,R-HSA-6791312
1263,995,R-HSA-6791312
25904,9337,R-HSA-6791312
25904,29883,R-HSA-6791312
10769,4869,R-HSA-6791312
10769,55835,R-HSA-6791312
4848,4849,R-HSA-6791312
4848,4850,R-HSA-6791312
4848,9125,R-HSA-6791312
4848,85456,R-HSA-6791312
4848,25904,R-HSA-6791312
4848,9337,R-HSA-6791312
4848,29883,R-HSA-6791312
4848,55571,R-HSA-6791312
55571,4849,R-HSA-6791312
55571,4850,R-HSA-6791312
55571,25904,R-HSA-6791312
55571,9337,R-HSA-6791312
55571,29883,R-HSA-6791312
9542,4893,R-HSA-9664565
9542,3265,R-HSA-9664565
9542,3845,R-HSA-9664565
9542,2065,R-HSA-9664565
9542,2066,R-HSA-9664565
2069,4893,R-HSA-9664565
2069,3265,R-HSA-9664565
2069,3845,R-HSA-9664565
2069,2066,R-HSA-9664565
1956,4893,R-HSA-9664565
1956,3265,R-HSA-9664565
1956,3845,R-HSA-9664565
1956,1950,R-HSA-9664565
1956,5335,R-HSA-9664565
1956,5295,R-HSA-9664565
1956,6464,R-HSA-9664565
1956,5290,R-HSA-9664565
1956,2885,R-HSA-9664565
1956,6654,R-HSA-9664565
1956,2549,R-HSA-9664565
1950,4893,R-HSA-9664565
1950,3265,R-HSA-9664565
1950,3845,R-HSA-9664565
1950,5335,R-HSA-9664565
1950,5295,R-HSA-9664565
1950,6464,R-HSA-9664565
1950,5290,R-HSA-9664565
1950,2885,R-HSA-9664565
1950,6654,R-HSA-9664565
1950,2549,R-HSA-9664565
2064,9542,R-HSA-9664565
2064,2069,R-HSA-9664565
2064,1956,R-HSA-9664565
2064,4893,R-HSA-9664565
2064,3265,R-HSA-9664565
2064,3845,R-HSA-9664565
2064,1950,R-HSA-9664565
2064,3320,R-HSA-9664565
2064,5335,R-HSA-9664565
2064,2065,R-HSA-9664565
2064,5295,R-HSA-9664565
2064,6464,R-HSA-9664565
2064,685,R-HSA-9664565
2064,5290,R-HSA-9664565
2064,10718,R-HSA-9664565
2064,2885,R-HSA-9664565
2064,3084,R-HSA-9664565
2064,6654,R-HSA-9664565
2064,2549,R-HSA-9664565
2064,2066,R-HSA-9664565
2064,11140,R-HSA-9664565
2064,145957,R-HSA-9664565
2064,55914,R-HSA-9664565
2064,1839,R-HSA-9664565
3320,9542,R-HSA-9664565
3320,2069,R-HSA-9664565
3320,1956,R-HSA-9664565
3320,1950,R-HSA-9664565
3320,2064,R-HSA-9664565
3320,2065,R-HSA-9664565
3320,685,R-HSA-9664565
3320,10718,R-HSA-9664565
3320,3084,R-HSA-9664565
3320,2066,R-HSA-9664565
3320,11140,R-HSA-9664565
3320,145957,R-HSA-9664565
3320,55914,R-HSA-9664565
3320,1839,R-HSA-9664565
2065,4893,R-HSA-9664565
2065,3265,R-HSA-9664565
2065,3845,R-HSA-9664565
5295,9542,R-HSA-9664565
5295,2065,R-HSA-9664565
5295,5290,R-HSA-9664565
5295,3084,R-HSA-9664565
6464,9542,R-HSA-9664565
6464,2069,R-HSA-9664565
6464,4893,R-HSA-9664565
6464,3265,R-HSA-9664565
6464,3845,R-HSA-9664565
6464,2065,R-HSA-9664565
6464,685,R-HSA-9664565
6464,10718,R-HSA-9664565
6464,3084,R-HSA-9664565
6464,2066,R-HSA-9664565
6464,145957,R-HSA-9664565
6464,1839,R-HSA-9664565
685,4893,R-HSA-9664565
685,3265,R-HSA-9664565
685,3845,R-HSA-9664565
685,2066,R-HSA-9664565
5290,9542,R-HSA-9664565
5290,2065,R-HSA-9664565
5290,3084,R-HSA-9664565
10718,4893,R-HSA-9664565
10718,3265,R-HSA-9664565
10718,3845,R-HSA-9664565
2885,9542,R-HSA-9664565
2885,2069,R-HSA-9664565
2885,4893,R-HSA-9664565
2885,3265,R-HSA-9664565
2885,3845,R-HSA-9664565
2885,2065,R-HSA-9664565
2885,5295,R-HSA-9664565
2885,6464,R-HSA-9664565
2885,685,R-HSA-9664565
2885,5290,R-HSA-9664565
2885,10718,R-HSA-9664565
2885,3084,R-HSA-9664565
2885,6654,R-HSA-9664565
2885,2549,R-HSA-9664565
2885,2066,R-HSA-9664565
2885,145957,R-HSA-9664565
2885,1839,R-HSA-9664565
3084,4893,R-HSA-9664565
3084,3265,R-HSA-9664565
3084,3845,R-HSA-9664565
3084,2065,R-HSA-9664565
3084,2066,R-HSA-9664565
6654,9542,R-HSA-9664565
6654,2069,R-HSA-9664565
6654,4893,R-HSA-9664565
6654,3265,R-HSA-9664565
6654,3845,R-HSA-9664565
6654,2065,R-HSA-9664565
6654,6464,R-HSA-9664565
6654,685,R-HSA-9664565
6654,10718,R-HSA-9664565
6654,3084,R-HSA-9664565
6654,2066,R-HSA-9664565
6654,145957,R-HSA-9664565
6654,1839,R-HSA-9664565
2549,5295,R-HSA-9664565
2549,5290,R-HSA-9664565
2066,4893,R-HSA-9664565
2066,3265,R-HSA-9664565
2066,3845,R-HSA-9664565
2066,10718,R-HSA-9664565
2066,145957,R-HSA-9664565
11140,9542,R-HSA-9664565
11140,2069,R-HSA-9664565
11140,1956,R-HSA-9664565
11140,1950,R-HSA-9664565
11140,2064,R-HSA-9664565
11140,2065,R-HSA-9664565
11140,685,R-HSA-9664565
11140,10718,R-HSA-9664565
11140,3084,R-HSA-9664565
11140,2066,R-HSA-9664565
11140,145957,R-HSA-9664565
11140,55914,R-HSA-9664565
11140,1839,R-HSA-9664565
145957,4893,R-HSA-9664565
145957,3265,R-HSA-9664565
145957,3845,R-HSA-9664565
55914,9542,R-HSA-9664565
55914,2069,R-HSA-9664565
55914,1956,R-HSA-9664565
55914,1950,R-HSA-9664565
55914,2064,R-HSA-9664565
55914,2065,R-HSA-9664565
55914,685,R-HSA-9664565
55914,10718,R-HSA-9664565
55914,3084,R-HSA-9664565
55914,2066,R-HSA-9664565
55914,145957,R-HSA-9664565
55914,1839,R-HSA-9664565
1839,4893,R-HSA-9664565
1839,3265,R-HSA-9664565
1839,3845,R-HSA-9664565
1839,2066,R-HSA-9664565
6446,6722,R-HSA-9031628
6446,1385,R-HSA-9031628
2353,3727,R-HSA-9031628
2353,23237,R-HSA-9031628
1959,3400,R-HSA-9031628
1959,6236,R-HSA-9031628
1959,3398,R-HSA-9031628
1959,4665,R-HSA-9031628
1959,23237,R-HSA-9031628
6722,1959,R-HSA-9031628
6722,1958,R-HSA-9031628
